72323,3602170804010545001,Gold,Select,0,0,2020,1,1
72325,0000406242003116751,Gold,Select,0,0,2020,1,1
72344,5201002800420572109,Silver,Select,0,0,2019,12,1
72363,0042137100107605202,Silver,Adult,<1K,0,2020,1,1
72440,1222000274100534015,Gold,Adult,>10K,1,2020,1,2
72454,0010101237374027030,Gold,Adult,<1K,0,2020,1,1
72455,2340310100011077378,Gold,Adult,0,0,2020,1,1
72608,1090060201132072407,Silver,Adult,<1K,0,2019,12,1
72727,3002197740004001126,Gold,Adult,<1K,0,2020,1,2
72857,0021525104107105100,Gold,Adult,>3K,1,2020,1,1
72961,2200701570048019440,Gold,Adult,>3K,1,2020,1,1
73007,9013000803081028723,Gold,Adult,0,0,2020,1,1
73066,8010310980062009740,Gold,Select,0,1,2020,1,1
74720,1710401903301071026,Gold,Select,0,0,2020,1,1
74729,0020406242003116734,Gold,Select,0,0,2020,1,1
74775,0020502308107441030,Gold,Adult,0,0,2020,1,1
74798,0010106257284027040,Gold,Adult,>10K,1,2019,12,1
74826,1100074203228018600,Gold,Adult,<1K,0,2020,1,1
74930,1070060261442072200,Gold,Adult,0,0,2019,12,1
74943,2007486341000010235,Gold,Adult,>3K,0,2020,1,2
75004,2001147714008001634,Gold,Select,<1K,1,2020,1,1
75048,1126508210400201079,Gold,Adult,>1K,0,2020,1,1
75102,1272555304000109206,Gold,Adult,0,0,2020,1,2
75257,1020597800036144045,Gold,Select,0,1,2020,1,1
75295,6002054510207514202,Gold,Adult,<1K,0,2020,1,2
75322,0014602585007027017,Silver,Select,0,1,2020,1,1
75337,1020847800023134049,Gold,Adult,>10K,0,2020,1,2
75418,0572104662001150002,Gold,Adult,0,0,2020,1,5
75497,3200701540045019478,Gold,Select,0,0,2020,1,1
75505,0041621104107805601,Silver,Adult,<1K,0,2019,12,1
75580,1400002874050116562,Silver,Adult,<1K,1,2020,1,2
75589,4802170804010615072,Silver,Adult,0,0,2020,1,1
75671,0114002440536091072,Silver,Adult,>5K,0,2020,1,1
75722,0010002620080676739,Diamond,Adult,>1K,0,2020,1,1
75852,1521000274100184055,Silver,Select,<1K,0,2019,12,1
75872,0078020770112165048,Gold,Adult,>1K,0,2020,1,4
75956,0001187632400061175,Gold,Select,0,0,2020,1,1
76054,0100532572401038008,Gold,Adult,<1K,0,2020,1,2
76084,1275561304000109201,Gold,Adult,>10K,0,2020,1,2
76146,9002043510407614704,Silver,Adult,>3K,1,2020,1,1
76324,6002034510307614808,Gold,Select,0,0,2020,1,1
76334,0200620407132046163,Gold,Adult,<1K,0,2020,1,1
76357,0076020730612135044,Gold,Adult,>1K,0,2020,1,1
76360,8441002570701025023,Gold,Adult,>5K,0,2020,1,1
76467,0100003702190322756,Silver,Select,>10K,0,2020,1,2
76639,0300312810370949108,Gold,Adult,0,0,2020,1,1
76677,0600841572401038037,Gold,Adult,0,0,2019,12,1
76713,2007556341000010255,Gold,Adult,0,0,2020,1,1
76820,0724100520015103246,Silver,Select,0,0,2020,1,2
77045,2917400800013331006,Silver,Adult,0,1,2019,12,1
77240,1090060221132072405,Silver,Adult,0,1,2020,1,1
77316,0729100510010103944,Diamond,Adult,<1K,0,2019,12,1
77342,0009312007151395000,Gold,Adult,<1K,0,2020,1,1
77499,0303014207305105010,Silver,Adult,>1K,0,2020,1,1
77524,0129150270400609222,Gold,Adult,<1K,0,2019,12,1
77646,3183100920004704648,Gold,Select,0,0,2020,1,1
77692,2200086602781004035,Gold,Adult,<1K,0,2020,1,1
77765,4001208627050407141,Silver,Adult,>1K,0,2019,12,1
77786,7814000420083248085,Silver,Adult,0,0,2020,1,2
77802,0021826103107905408,Gold,Adult,>1K,0,2019,12,1
77815,0500214860470559103,Silver,Adult,<1K,0,2020,1,2
77836,2100069604781304020,Gold,Adult,0,0,2019,12,1
77977,0701009405481704240,Silver,Select,0,1,2019,12,1
77982,0020802307107821032,Gold,Adult,0,1,2019,12,1
78111,2450671920750010003,Gold,Adult,0,0,2020,1,1
78350,4001202667080207125,Gold,Adult,>1K,0,2020,1,1
78463,0174012207200205011,Gold,Adult,<1K,0,2020,1,1
78554,0010108247250007041,Diamond,Adult,<1K,0,2020,1,1
78636,5780207001372006008,Diamond,Adult,0,0,2019,12,2
78637,4017300808017421002,Gold,Select,0,0,2020,1,1
78715,4711020002050620095,Gold,Adult,0,0,2020,1,1
78826,1050090271242072009,Diamond,Adult,0,0,2020,1,1
78847,0100044707150212724,Gold,Adult,<1K,0,2020,1,1
79077,8014060802061058722,Gold,Adult,>1K,0,2020,1,1
79095,3000114400847509231,Gold,Select,0,0,2019,12,1
79180,4917050460250205107,Gold,Adult,>3K,0,2020,1,1
79221,0712030004070530023,Silver,Adult,<1K,0,2020,1,1
79254,2060100001472006005,Diamond,Adult,>10K,1,2019,12,2
79275,0210421770007009032,Gold,Adult,0,0,2020,1,2
79374,0907000013212468010,Silver,Adult,0,0,2020,1,1
46233,0000731341202137034,Gold,Select,0,0,2020,1,1
46327,0040410752439017704,Silver,Adult,0,1,2019,12,1
46407,1275953304000109207,Gold,Adult,>3K,0,2020,1,1
46473,0215010604400762333,Gold,Select,0,0,2020,1,1
46481,0940201000741073310,Silver,Adult,0,1,2019,12,1
46505,0001301637060807222,Gold,Adult,0,0,2020,1,2
46531,0401171100810051400,Silver,Adult,0,0,2020,1,1
46539,2110000020324304271,Gold,Adult,>1K,1,2020,1,2
46582,4100091605721304038,Silver,Adult,0,0,2020,1,1
46586,8012609524007027015,Silver,Adult,0,0,2019,12,1
46662,0075020740912145041,Gold,Adult,>1K,0,2020,1,1
46788,1020507800041184027,Silver,Adult,<1K,0,2019,12,1
46880,2603170802010855072,Gold,Adult,>5K,0,2020,1,2
46899,0100062708150372721,Gold,Adult,>10K,0,2020,1,1
46913,5404307110220409102,Silver,Select,0,0,2020,1,1
46925,0211010602500782317,Gold,Select,0,1,2020,1,1
47069,2200282310710706009,Gold,Adult,<1K,0,2020,1,1
47109,0218071322021054002,Gold,Adult,<1K,1,2020,1,1
47117,0792013207207205012,Gold,Select,0,0,2020,1,1
47270,3120000000136204776,Gold,Select,0,0,2019,12,1
47276,6010300670135825800,Gold,Select,0,1,2020,1,2
47498,0002910501174202012,Diamond,Adult,>5K,0,2020,1,10
47566,7026002331020603101,Gold,Adult,0,0,2019,12,1
47570,5301730800301103633,Silver,Select,0,0,2019,12,1
47653,0873102665001160008,Silver,Select,0,0,2020,1,1
47654,6083510761020100079,Silver,Select,0,0,2020,1,1
47660,1762030110022072032,Gold,Select,0,1,2019,12,1
47729,2000132703167206075,Gold,Select,0,1,2020,1,2
47832,0114002420174051075,Gold,Adult,0,0,2019,12,1
47926,0071640020032101425,Gold,Adult,>3K,1,2020,1,1
47939,2200000110013072062,Diamond,Adult,0,0,2020,1,1
47966,0004020271312283604,Gold,Adult,<1K,0,2020,1,1
47972,4101720800209103112,Silver,Adult,0,0,2019,12,1
47980,2000111400727809226,Gold,Adult,>1K,0,2020,1,1
48063,6030109001272206003,Gold,Adult,>3K,1,2019,12,1
48065,5200701590047019313,Silver,Select,0,1,2020,1,1
48089,1110000010329304278,Gold,Adult,0,0,2020,1,2
48147,0037130930114363008,Silver,Adult,<1K,0,2020,1,1
48151,0101062800400172106,Diamond,Adult,>10K,1,2020,1,1
48274,0652014207200305012,Silver,Adult,<1K,0,2020,1,1
48289,0010510970723009730,Silver,Select,0,0,2020,1,1
48298,1224000273100954054,Gold,Adult,0,0,2020,1,3
48445,1030000291622072206,Gold,Adult,0,0,2020,1,1
48580,0200830407215006130,Gold,Adult,0,0,2020,1,1
48593,5360106001472206006,Gold,Adult,>5K,1,2020,1,3
48633,2702100404117200602,Silver,Adult,<1K,0,2019,12,1
48665,2917200806025031007,Gold,Adult,0,0,2020,1,1
48676,2900040110023072059,Silver,Adult,<1K,0,2020,1,1
48740,2000113400327409243,Gold,Adult,<1K,0,2019,12,1
48841,4601507110220809103,Silver,Adult,0,0,2020,1,1
48843,1238000272100664010,Gold,Adult,>1K,0,2020,1,1
48850,4002074510407114504,Silver,Adult,>1K,0,2019,12,1
48866,0201373100010871409,Silver,Adult,>1K,0,2020,1,2
48960,4210500641907508029,Gold,Adult,<1K,0,2020,1,1
48961,7915000420054128048,Gold,Adult,>3K,0,2020,1,3
48999,0012104308107751023,Silver,Adult,<1K,0,2020,1,1
49096,0071330030013101646,Silver,Adult,<1K,0,2020,1,3
49107,0093481012700412008,Silver,Adult,>10K,1,2019,12,1
49198,7045012341020703106,Gold,Adult,>1K,0,2019,12,1
49214,6104700506107050224,Gold,Adult,>1K,0,2019,12,1
49314,1278661302000109307,Gold,Adult,<1K,0,2020,1,1
49363,0126603210200201076,Gold,Adult,0,0,2020,1,1
49365,0472103694006150004,Silver,Adult,0,0,2020,1,1
49368,6103900504107050526,Silver,Select,0,0,2020,1,1
49447,0727200814010037281,Silver,Adult,<1K,0,2020,1,1
49454,1100074205254018701,Silver,Select,0,1,2020,1,1
49488,0307000012211288026,Gold,Adult,<1K,0,2020,1,1
64993,0751300810020097041,Diamond,Adult,0,0,2019,12,1
64993,0751300810020097041,Diamond,Adult,0,0,2020,1,3
65057,0620303000762043015,Gold,Adult,0,0,2019,12,2
65142,0400723317201408057,Gold,Adult,>1K,1,2020,1,1
65191,0076020720212155047,Gold,Adult,>5K,1,2020,1,1
65255,0753200813010087441,Gold,Select,0,0,2019,12,1
65302,5431703400202403105,Gold,Adult,>1K,1,2020,1,1
65321,0712030002040510026,Gold,Adult,>3K,0,2019,12,1
65363,7816000420074138084,Gold,Select,0,0,2020,1,1
65374,6121000220054030277,Gold,Adult,<1K,1,2020,1,1
65594,0071950030013101827,Gold,Adult,>10K,1,2020,1,2
65658,7422012656000009138,Gold,Adult,<1K,0,2019,12,1
65661,0014080802001068744,Silver,Adult,<1K,0,2020,1,1
65741,0007413007641275004,Gold,Select,0,0,2019,12,1
65786,3002187760006001322,Gold,Adult,>1K,0,2020,1,1
65845,2004817506017036095,Gold,Select,0,0,2019,12,1
66023,0310002630020796723,Diamond,Adult,>100K,1,2019,12,2
66076,0005142612400021176,Diamond,Select,0,0,2020,1,3
66081,0000860502173302211,Gold,Adult,<1K,1,2020,1,1
66223,1070032900406455217,Gold,Adult,>1K,0,2020,1,5
66246,1012410708040100071,Silver,Adult,0,0,2020,1,1
66290,0407000013313488074,Silver,Adult,>1K,0,2020,1,1
66313,0400251573201038043,Gold,Select,0,0,2020,1,1
66319,5121000240034060070,Diamond,Adult,>100K,1,2020,1,6
66365,0100044702150222724,Gold,Adult,>1K,0,2019,12,1
66367,0642030431709067003,Silver,Adult,<1K,0,2019,12,1
66372,0057120940613253006,Gold,Select,0,0,2020,1,1
66376,1573459304000109204,Silver,Select,>5K,1,2020,1,2
66503,6014100515007027015,Silver,Select,<1K,0,2019,12,1
66529,6124209210300401078,Silver,Adult,<1K,0,2020,1,1
66765,3000113702147306049,Gold,Adult,<1K,0,2020,1,2
66769,3210820144021008707,Gold,Adult,<1K,1,2020,1,1
66798,0071870030043101422,Gold,Adult,<1K,0,2020,1,2
66972,0100023708170382724,Gold,Adult,<1K,1,2020,1,1
67024,7422017646000009167,Gold,Adult,>1K,0,2020,1,2
67047,4410220144051008701,Silver,Adult,0,0,2020,1,1
67215,2001117764004001225,Gold,Adult,>3K,0,2020,1,3
67273,0712030002040010035,Gold,Adult,>3K,1,2020,1,1
67291,0900326317201408073,Gold,Adult,>10K,0,2020,1,1
67320,7414000420074128022,Gold,Adult,0,0,2020,1,1
67355,0005412007531295000,Gold,Adult,>1K,0,2020,1,2
67362,0307000014216228080,Gold,Adult,0,0,2019,12,1
67464,7121000290064040276,Gold,Adult,>5K,1,2020,1,1
67521,1864030110052072088,Gold,Select,0,0,2020,1,1
67576,0393014207304105012,Silver,Adult,<1K,0,2019,12,1
67609,2403170800020135001,Gold,Adult,>10K,1,2020,1,1
67656,0128160270400609404,Diamond,Adult,>5K,0,2019,12,3
67656,0128160270400609404,Diamond,Adult,>5K,0,2020,1,17
67676,4001203657060107121,Gold,Adult,>1K,1,2020,1,1
67763,3007314302000010218,Gold,Adult,>100K,0,2019,12,2
68045,0005315007911275000,Silver,Select,0,1,2020,1,1
68091,0500281573601028041,Gold,Select,0,1,2020,1,4
68264,0619076342021044005,Gold,Adult,0,0,2019,12,1
68380,0054041012700222006,Gold,Adult,>5K,1,2020,1,1
68415,0701009403651704249,Gold,Select,0,0,2019,12,1
68475,0006020271712453901,Gold,Adult,0,0,2020,1,1
68476,2702170803020365094,Gold,Adult,0,0,2020,1,1
68502,7013283701070404048,Gold,Adult,<1K,1,2020,1,1
68583,4001209667070607121,Gold,Adult,0,0,2020,1,1
68586,1002724100159034600,Gold,Select,0,0,2020,1,2
68726,2004111501017026090,Gold,Adult,<1K,0,2019,12,1
68769,3001167743001001345,Silver,Adult,0,0,2019,12,1
68803,6121000230054000576,Silver,Select,0,1,2019,12,1
68866,0035041727026003017,Gold,Adult,<1K,0,2019,12,1
69018,0014502307107631023,Gold,Adult,>1K,0,2019,12,1
69111,2007775341000010235,Gold,Adult,0,0,2020,1,1
69131,1100074207237098602,Gold,Select,0,1,2020,1,2
33877,0080140176203210076,Gold,Adult,0,0,2020,1,1
33981,7011108582007017013,Gold,Adult,>1K,1,2020,1,2
33983,7515000420012128062,Gold,Adult,>5K,1,2020,1,1
34018,1352030110083072061,Gold,Select,0,1,2019,12,1
34102,0006350508172302213,Gold,Adult,<1K,0,2020,1,2
34111,0067120920213753000,Gold,Select,>3K,1,2019,12,1
34113,0111190270100309230,Gold,Select,0,0,2020,1,1
34128,1225000274100734022,Gold,Adult,0,1,2019,12,1
34157,2100046608741204038,Gold,Adult,<1K,0,2020,1,1
34332,0100091702110142725,Gold,Adult,>10K,1,2020,1,3
34356,3200701570083029345,Gold,Select,0,0,2020,1,1
34671,0010270173003210058,Gold,Adult,>1K,0,2020,1,1
34702,0006390508172302413,Silver,Adult,<1K,0,2020,1,1
34745,0701005402791204221,Gold,Adult,0,0,2020,1,1
34759,7716000420022128056,Gold,Adult,>1K,0,2020,1,1
34964,0801100481800122170,Gold,Adult,>1K,0,2020,1,1
35064,0701272100210861201,Gold,Adult,<1K,0,2020,1,1
35159,0201120727705008099,Diamond,Adult,>5K,0,2020,1,24
35282,2003419501017026034,Gold,Adult,0,0,2020,1,2
35313,0013341013700232006,Gold,Adult,0,0,2020,1,1
35360,7010200670108245408,Diamond,Adult,>5K,1,2019,12,1
35366,0030130171303310089,Gold,Select,>1K,0,2020,1,2
35367,1131000230033080271,Gold,Adult,0,0,2020,1,2
35413,1027050105092126018,Gold,Adult,<1K,0,2020,1,1
35454,7104300508107000327,Gold,Select,0,0,2020,1,1
35470,0701700412200222175,Gold,Adult,<1K,0,2020,1,1
35654,0300042701110352736,Gold,Select,0,0,2020,1,1
35777,0312002640060946720,Gold,Adult,0,1,2020,1,1
35913,0320202000741073215,Gold,Adult,0,0,2020,1,1
35961,0090510783331017702,Gold,Select,0,1,2020,1,1
35975,7012242701010804028,Gold,Adult,<1K,0,2019,12,1
36010,0200330407131036117,Gold,Adult,>5K,0,2020,1,1
36054,0130320946700902366,Silver,Adult,0,0,2019,12,1
36288,8004091920063218708,Gold,Adult,>3K,0,2019,12,1
36360,7001610622720003221,Gold,Adult,0,1,2019,12,1
36366,2007537341000010564,Silver,Select,0,0,2020,1,2
36405,0412001650010596722,Gold,Adult,>5K,0,2020,1,2
36429,2002062510407714903,Silver,Adult,<1K,0,2020,1,2
36489,0005920505174202212,Gold,Adult,>3K,1,2019,12,2
36584,7001610623720003229,Gold,Adult,>3K,1,2019,12,1
36584,7001610623720003229,Gold,Adult,>3K,1,2020,1,4
36668,0128703210400401075,Silver,Adult,>1K,0,2020,1,1
36681,0321084421706007009,Gold,Adult,<1K,0,2020,1,1
36703,1003773100174044400,Silver,Adult,>1K,0,2020,1,1
36769,4010210940773009731,Gold,Adult,<1K,0,2019,12,1
36782,0030120179101210098,Gold,Adult,>1K,1,2020,1,1
36785,1001310628720003227,Gold,Adult,>1K,1,2020,1,2
36840,0401100432900322177,Gold,Adult,>1K,0,2020,1,1
36860,1020527800035194046,Gold,Select,0,0,2020,1,1
36923,3692050110033072064,Silver,Select,<1K,0,2020,1,1
36950,0071420020032101728,Gold,Adult,>3K,0,2020,1,1
36962,7013352701040204094,Gold,Select,0,0,2020,1,1
36971,4010300670127435602,Gold,Adult,>1K,1,2020,1,1
36974,0600315840570019105,Silver,Select,0,1,2020,1,1
37005,2070040291303072209,Gold,Adult,0,1,2020,1,1
37010,4027070101024126013,Gold,Adult,<1K,0,2020,1,1
37047,1100001872040716480,Gold,Adult,0,0,2019,12,1
37097,2100070602741304038,Gold,Adult,<1K,1,2020,1,1
37163,4012030802031048725,Gold,Adult,>10K,1,2020,1,1
37285,3721704400203203103,Gold,Select,0,1,2020,1,2
37375,3100013553071031304,Silver,Select,0,0,2019,12,1
37390,1340201905203071028,Gold,Adult,<1K,0,2020,1,1
37415,9701880800114100102,Silver,Adult,>5K,0,2020,1,1
37540,1313000271100924094,Gold,Select,0,0,2020,1,1
37552,2013704924010026079,Silver,Adult,>1K,1,2020,1,1
37553,1200002874020716438,Silver,Adult,>1K,1,2020,1,1
37564,7701040800213200307,Gold,Select,0,1,2020,1,1
64254,0307000014212228084,Gold,Adult,<1K,0,2020,1,1
64478,1540401905206071028,Gold,Adult,0,0,2020,1,1
64493,2501060000174217200,Gold,Adult,0,1,2020,1,1
64654,1002724100152034607,Gold,Select,<1K,0,2020,1,2
64661,0003141642400071174,Silver,Adult,>1K,0,2020,1,1
64794,6817200807017421006,Gold,Adult,0,0,2020,1,1
64856,2401720800304103922,Gold,Adult,0,1,2020,1,1
64870,2004216505017026020,Gold,Adult,>5K,1,2019,12,1
65038,0004412007531285004,Gold,Adult,<1K,0,2019,12,1
65101,0004412007531265006,Gold,Adult,>3K,0,2020,1,1
65135,1020527800036124042,Gold,Select,0,0,2020,1,1
65160,1400002874030516451,Silver,Adult,>1K,0,2019,12,1
65271,0500212860470329103,Gold,Adult,>1K,0,2020,1,1
65300,0003030271512443305,Gold,Select,0,1,2020,1,1
65385,0501472100610321204,Gold,Adult,0,0,2019,12,1
65457,3010210940282009744,Gold,Adult,>1K,0,2020,1,1
65471,0009127910502517302,Gold,Adult,0,0,2019,12,1
65482,3100066604761404024,Gold,Select,>5K,0,2020,1,3
65532,2000003873010316953,Gold,Select,0,0,2020,1,1
65546,0500231572601028044,Gold,Adult,<1K,1,2020,1,1
65548,6010210990252009742,Gold,Adult,<1K,0,2019,12,1
65725,0027120940412453008,Gold,Adult,0,1,2020,1,1
65744,0071640030092101355,Silver,Select,<1K,0,2020,1,1
65775,7003328030701049107,Gold,Adult,>1K,0,2019,12,1
65832,1960401903207071022,Gold,Adult,>3K,0,2020,1,2
65846,6000172702197406082,Gold,Adult,>1K,0,2019,12,1
65895,3000118400247409244,Gold,Select,0,0,2019,12,1
65981,0008040271312493200,Silver,Adult,0,0,2019,12,1
66017,5241002540701015016,Diamond,Select,>1K,1,2020,1,2
66031,0080310742245017706,Gold,Adult,>3K,0,2019,12,1
66181,0006770504174202412,Silver,Adult,<1K,0,2019,12,1
66347,0130130944700402784,Silver,Adult,>1K,0,2020,1,1
66368,0000741369003267039,Silver,Adult,0,0,2019,12,1
66447,4801100402117200000,Gold,Adult,0,0,2019,12,2
66567,0113003440431051073,Silver,Adult,0,1,2020,1,1
66701,9012210756030100076,Gold,Adult,<1K,0,2020,1,1
66722,0172103692006150004,Gold,Adult,<1K,0,2020,1,1
66752,2000116400147009212,Gold,Adult,<1K,0,2020,1,2
66755,0746201101055423009,Silver,Adult,0,0,2020,1,1
67081,4490210100071077617,Silver,Adult,<1K,1,2019,12,1
67099,0060410772446017701,Silver,Adult,0,0,2020,1,1
67124,6023410749000200073,Silver,Adult,<1K,0,2020,1,1
67246,1723060305024005148,Gold,Select,0,1,2020,1,2
67282,8002064510207014001,Gold,Adult,>1K,0,2020,1,1
67331,7014060802021058722,Gold,Adult,<1K,0,2020,1,1
67430,0745201101093253006,Gold,Adult,>3K,0,2020,1,1
67745,3702170804010695051,Gold,Select,0,0,2020,1,1
67754,1070012900507395217,Gold,Adult,<1K,0,2020,1,1
67886,4022210771040100077,Gold,Adult,>3K,0,2019,12,1
67886,4022210771040100077,Gold,Adult,>3K,0,2020,1,1
67897,0746201101024093008,Diamond,Adult,>3K,1,2019,12,1
67924,0401120742707038008,Gold,Select,0,0,2019,12,1
67925,0014040802071028726,Gold,Adult,0,0,2019,12,1
67930,2014030802031088729,Gold,Adult,>1K,0,2020,1,2
67992,0014704309107561024,Silver,Adult,0,0,2019,12,1
68112,0706301102053273001,Gold,Adult,>3K,0,2020,1,1
68113,1060030291542072402,Silver,Adult,<1K,1,2020,1,1
68120,2701990800314200102,Silver,Adult,0,0,2020,1,1
68169,4350210100091077163,Silver,Adult,<1K,0,2020,1,1
68211,0003050271113363402,Silver,Select,0,1,2019,12,1
68282,7317000420044148089,Silver,Adult,0,0,2020,1,1
68306,0020180170303410071,Silver,Adult,0,1,2019,12,1
68306,0020180170303410071,Silver,Adult,0,1,2020,1,1
68395,0023410787030100075,Silver,Adult,0,0,2020,1,1
68456,0080412013700422006,Silver,Adult,0,0,2020,1,2
68462,0034261012700482001,Silver,Adult,<1K,0,2019,12,1
68511,0010106257213027046,Gold,Adult,<1K,0,2020,1,1
57664,0013080802052058729,Gold,Adult,0,0,2020,1,1
57781,2000114400527909215,Gold,Adult,>1K,0,2020,1,1
58053,6121000200054080472,Silver,Adult,>3K,0,2020,1,1
58058,3012605987010036076,Silver,Select,0,0,2019,12,1
58082,1002754100116004004,Diamond,Adult,>1K,0,2020,1,1
58120,0127130270400109222,Gold,Adult,>3K,0,2020,1,1
58158,1713030304020005143,Gold,Select,0,0,2020,1,1
58425,1413030110033072013,Gold,Select,0,1,2020,1,1
58426,0002152622400031178,Gold,Adult,>1K,1,2020,1,1
58544,4711020004030580019,Silver,Adult,>3K,0,2020,1,1
58555,4000110400337409317,Silver,Adult,0,0,2020,1,1
58624,1963040110053072010,Silver,Adult,>1K,0,2020,1,1
58663,3300100402217300803,Gold,Adult,>1K,1,2019,12,1
58687,2300701560069019286,Gold,Adult,<1K,1,2020,1,2
58688,3000119400827609360,Gold,Select,0,1,2020,1,2
58727,8121000230064020273,Gold,Adult,<1K,0,2020,1,1
58809,0021521104107305803,Gold,Adult,>1K,1,2020,1,3
58818,0007000013312388026,Gold,Select,0,0,2019,12,1
58835,0701007402631704248,Gold,Adult,>1K,1,2020,1,1
58908,7014072701020304036,Diamond,Adult,>5K,1,2020,1,3
58915,0021324104107005105,Gold,Adult,>10K,1,2020,1,1
58960,0007179623000021278,Gold,Adult,0,0,2020,1,1
59075,0731301101063443008,Silver,Adult,0,0,2020,1,1
59255,2100077606741404022,Gold,Adult,>1K,1,2020,1,1
59256,7014272701060404074,Gold,Adult,<1K,0,2020,1,1
59324,7115000420064128001,Gold,Adult,>10K,1,2020,1,4
59366,0748201101046213002,Gold,Adult,>1K,0,2020,1,1
59384,1103900504107060223,Gold,Adult,<1K,1,2019,12,1
59502,1003053510207914703,Gold,Adult,<1K,0,2020,1,1
59529,0100044703180262730,Gold,Select,0,0,2020,1,1
59571,0001136622400081176,Gold,Adult,>1K,0,2020,1,1
59833,2013090802061048741,Silver,Adult,0,0,2020,1,1
59843,0765200813010027417,Gold,Select,0,0,2020,1,1
59875,7422011646000009197,Gold,Adult,>1K,0,2020,1,1
59931,4711020002040530081,Gold,Adult,0,0,2019,12,1
59962,2001167714006001532,Gold,Select,0,0,2020,1,1
60170,3003911505017046068,Silver,Adult,>1K,0,2019,12,1
60226,7014282701060004070,Gold,Adult,>1K,0,2020,1,1
60251,0500131574601028041,Silver,Adult,<1K,0,2019,12,1
60328,3010210910282009747,Gold,Adult,>1K,0,2019,12,1
60359,1040080231733072200,Gold,Adult,>3K,1,2020,1,1
60421,0064131012700152005,Diamond,Select,0,0,2019,12,1
60576,0005020271612463101,Gold,Adult,0,0,2019,12,1
60584,0060172013700222002,Gold,Adult,>1K,0,2019,12,2
60651,2909407110230509107,Gold,Adult,>5K,1,2019,12,1
60674,7000226030401099104,Gold,Adult,0,0,2020,1,1
60770,1734010304031005132,Silver,Adult,<1K,0,2019,12,1
60771,3117040410330405103,Silver,Adult,0,0,2019,12,1
60976,0067130930412823007,Gold,Adult,0,0,2020,1,1
61026,1001610642720003027,Gold,Adult,0,0,2020,1,1
61031,1030327800021144030,Gold,Adult,0,0,2020,1,1
61048,0064141012700552004,Silver,Select,>1K,0,2020,1,1
61115,3019002946010026077,Gold,Adult,0,0,2020,1,1
61128,0001414007651245006,Silver,Adult,0,0,2020,1,1
61223,1753040301026005147,Gold,Select,>5K,0,2019,12,1
61415,0072210000063101625,Gold,Adult,0,0,2019,12,1
61439,7232060320100002022,Gold,Adult,>3K,1,2020,1,1
61446,0009185623000031275,Gold,Adult,0,0,2020,1,6
61548,2460210100001077161,Gold,Adult,>3K,1,2020,1,2
61666,3001308677040307133,Gold,Select,0,1,2020,1,1
61729,1631704400302303104,Gold,Adult,0,0,2020,1,1
61768,2501072800410672100,Gold,Adult,>1K,0,2020,1,1
61815,1222000274100414085,Gold,Adult,>1K,0,2019,12,1
61948,5210320144001008704,Gold,Adult,>1K,0,2020,1,1
61976,2401760800807103123,Gold,Adult,0,0,2020,1,1
62102,0010002610010416736,Diamond,Adult,0,0,2019,12,3
62188,7007060108014126011,Diamond,Adult,>1K,0,2020,1,3
80063,3000825504017026080,Gold,Adult,>1K,1,2020,1,1
80091,0038041727023803017,Gold,Adult,<1K,0,2020,1,1
80201,3000118400647209285,Gold,Select,0,0,2019,12,2
80257,2014080802031068704,Diamond,Adult,>5K,0,2020,1,1
80280,1277543304000109200,Gold,Adult,<1K,0,2020,1,1
80294,1428000274100344020,Silver,Adult,<1K,1,2019,12,1
80339,3600080000174317203,Gold,Select,>3K,0,2020,1,1
80394,7014102522007027018,Gold,Adult,>1K,0,2020,1,1
80403,0600335317201408060,Gold,Select,<1K,0,2020,1,1
80457,0100123317201408075,Gold,Adult,0,0,2020,1,1
80535,2430721930710010003,Gold,Select,0,0,2020,1,1
80594,0500651573601028043,Gold,Select,<1K,0,2019,12,1
80662,0472103682003290006,Gold,Adult,>1K,0,2019,12,1
80662,0472103682003290006,Gold,Adult,>1K,0,2020,1,3
80685,0074020730512175046,Gold,Adult,>5K,0,2020,1,4
80730,0010106257256037043,Gold,Select,0,0,2020,1,1
80733,4001208647080207139,Gold,Select,0,0,2020,1,1
80847,1020497800049164031,Silver,Adult,<1K,0,2019,12,1
80850,0707100402327300304,Gold,Adult,>1K,1,2019,12,1
80979,1400002873050616662,Gold,Select,0,0,2020,1,1
81060,3011402936010036070,Gold,Adult,>1K,0,2019,12,1
81065,0006040271812443303,Silver,Adult,<1K,0,2019,12,1
81237,0300312810370159104,Gold,Adult,<1K,1,2020,1,1
81328,7014020802031018707,Diamond,Adult,>1K,0,2020,1,7
81339,0201373100010591403,Silver,Adult,0,1,2020,1,2
81368,0725100540014703645,Silver,Adult,0,0,2020,1,1
81547,0773200815020077344,Silver,Select,0,0,2020,1,1
81596,0107000013311458034,Silver,Adult,<1K,1,2020,1,1
81616,1100074208226068507,Gold,Adult,>1K,1,2020,1,3
81687,6001310645720003820,Gold,Adult,>1K,0,2020,1,2
81721,0010109217236047030,Silver,Adult,<1K,0,2020,1,1
81793,8010200670123445602,Gold,Adult,>10K,0,2019,12,1
81877,9010200670222735407,Gold,Adult,0,0,2020,1,1
81924,3120000000328604171,Gold,Adult,0,0,2020,1,1
81961,1783020304023005145,Gold,Select,<1K,0,2019,12,1
82018,2157100920007704442,Gold,Adult,<1K,0,2019,12,1
